,0,1,2,3,4,5,6,7
2003-10-22 14:49:13,0.12617728775308124,0.11934762710874937,0.1306865382801937,0.12159262435354573,0.1313060089327029,0.13336069384135912,0.1170924372005007,0.11487168846066975
2003-10-22 14:54:13,0.12633757737198956,0.11897225631771795,0.1314246866615074,0.12146543639603347,0.13058890022642353,0.13316119627932435,0.11240882258823645,0.11947585082197672
2003-10-22 14:59:13,0.12577144477626642,0.11858761389391062,0.13216911583063617,0.12180026159975134,0.12973032499949214,0.13313719180378752,0.10712007074367842,0.11394455617932976
2003-10-22 15:04:13,0.1257198645792373,0.11880609856856199,0.13202749019390878,0.12223041371450152,0.1308312620583993,0.13285742366977882,0.09001240833344595,0.11303176604719939
2003-10-22 15:09:13,0.12534845342918566,0.11850417797392318,0.13092700731400445,0.12154415289347695,0.13005280679516515,0.13346898376560457,0.1106128101056153,0.11301281231286406
2003-10-22 15:14:13,0.1258601561076971,0.11911188928913785,0.13080518038139807,0.12159930825122374,0.13062870394313036,0.13246787433689172,0.11024215961478205,0.11390339866635014
2003-10-22 15:19:13,0.12528097080787956,0.11932609737816655,0.13181852577126849,0.12201205033429546,0.13065211720916303,0.13306334653877913,0.10547014673886554,0.11502689354912823
2003-10-22 15:24:13,0.12537324927344165,0.11897485291339081,0.13112669528110035,0.12176625296987002,0.13032123577292945,0.13312121001364086,0.11107610595236359,0.11454929695413736
2003-10-22 15:29:13,0.12540676022656422,0.11868471417983949,0.1309849956871804,0.12255816450446479,0.1314450913932114,0.1356094187324306,0.07373814831761383,0.11265696852938295
2003-10-22 15:37:48,0.1254812518181092,0.11807303714932178,0.1303964470751963,0.1215406686562529,0.13027153707822473,0.13205940245083891,0.10825490618498895,0.11242393329873455
2003-10-22 15:44:13,0.12484466524039495,0.11924895880256922,0.13155674797734968,0.12144210864134972,0.13228769714585378,0.13376061470402392,0.11004215329469651,0.1140433174962054
2003-10-22 15:54:13,0.12630566419080347,0.11921376708178125,0.131321960640824,0.12206944643687842,0.1326499601004247,0.13533001027214114,0.11007277356036528,0.11422568624360356
2003-10-22 16:04:13,0.126176740922028,0.11910246200186217,0.13105082680028887,0.12168429231194453,0.13080823754459023,0.133471631992369,0.11653524133820464,0.11375780854873581
2003-10-22 16:14:13,0.1254628419228365,0.11944925826093215,0.1312584926180754,0.12156628676662981,0.1307216856141295,0.13485939763952634,0.11046450517987222,0.11301947521303812
2003-10-22 16:24:13,0.12571323875923293,0.11904961950749009,0.13177293575314245,0.1226704983864244,0.13210562178570623,0.13434051344771675,0.10738278949469554,0.11394112261524976
2003-10-22 16:34:13,0.12593045119823545,0.11891166133859539,0.13200733121647906,0.1222037772412534,0.1301628463526875,0.13247995480346364,0.11236853118695346,0.1174601937428885
2003-10-22 16:44:13,0.12529555702492423,0.11873521208305327,0.1314312054859017,0.12172732831261779,0.13002841643847746,0.13223902884563477,0.11241757369092442,0.11505300031077739
2003-10-22 16:54:13,0.12752346429959496,0.12090763169914402,0.13095019273074607,0.12206013636122134,0.13123400783613598,0.13323924486386568,0.11270528264621885,0.1155134707804027
2003-10-22 17:04:13,0.1270641028947418,0.12293490639565448,0.13158497685188825,0.12273404054790307,0.13105401385902662,0.13392845349586374,0.1124870006216406,0.11491758618178652
2003-10-22 17:14:13,0.126395340958156,0.11932632879130116,0.13139292034420255,0.12253422127139439,0.1305401134771316,0.13411576939921363,0.11233922867777306,0.11538120789753983
2003-10-22 17:19:38,0.1244791757232105,0.11775679503324961,0.13014383708410163,0.12017147928203945,0.12994848017720803,0.13212678690102145,0.11057957330946076,0.1133951932277577
2003-10-22 17:24:13,0.126957849776622,0.12111715365874487,0.1316100090871456,0.12213038343562474,0.1306765884543101,0.13264114178404118,0.11249842053896102,0.11567769182160863
2003-10-22 17:34:13,0.1290581022241332,0.1232458572732817,0.13135781767176793,0.12270482984523079,0.1307684664435836,0.13357623160169116,0.11134906702474703,0.11454428204176881
2003-10-22 17:44:13,0.12541838395443422,0.12008006549792857,0.13064938398709663,0.12211757923957531,0.13110795611647263,0.1335448278882998,0.11259169698079469,0.11559711798403603
2003-10-22 17:54:13,0.12502826498152037,0.1196032381130107,0.13079720891089316,0.12185683600390605,0.13098130869592295,0.13285536597728542,0.11278819600067974,0.11556701940188732
2003-10-22 18:04:13,0.12455590588214431,0.11919575970764165,0.1294241695165987,0.12221779859126392,0.13070596306855625,0.13300492536517242,0.11348289840707564,0.11443676606072385
2003-10-22 18:14:13,0.1238865861379404,0.11772556107264735,0.13019346056798217,0.12167361797047421,0.1300709698589912,0.1324943182641573,0.11296666826145083,0.1151435964570701
2003-10-22 18:24:13,0.12755311045259593,0.12263499842624785,0.13080267770631213,0.12132463285109078,0.13052433782175193,0.13177949571164005,0.11260783515071641,0.11408613253587832
2003-10-22 18:34:13,0.1255641341107763,0.11901312934829208,0.13041321995810398,0.12134705625567142,0.13135827583633572,0.13432649608024747,0.11270050110519812,0.1157002912713001
2003-10-22 18:44:13,0.12598444884837373,0.11952469021043675,0.1308881700992391,0.12121494299545287,0.13133021444374904,0.13323193232262096,0.11248644258582255,0.11461035691763946
2003-10-22 18:54:13,0.12619960266915745,0.11899592401885958,0.13183525792143944,0.12299228672116005,0.13089125125186937,0.13297362689085468,0.11298536912974456,0.11552196809927942
2003-10-22 19:04:13,0.13041937486621819,0.12158439708102084,0.1318818390590877,0.12238620419673313,0.13116469105852216,0.13351369145502479,0.11303073160180716,0.11492461155527105
2003-10-22 19:14:13,0.13212800168229324,0.12383353867213633,0.13124875301401076,0.1222556831924599,0.13067880974351667,0.13295253176204871,0.11392194233662498,0.11518115629124459
2003-10-22 19:24:13,0.1285576946873403,0.12214767134865573,0.131153039728669,0.12170918209446571,0.1312858386656842,0.13461112160685998,0.11351428949961141,0.11589864019716004
2003-10-22 19:34:13,0.1305041110993023,0.12144154692202498,0.13209601228923568,0.12267213560602616,0.13239814541606967,0.13554200597079505,0.11406543509140674,0.11633650515114659
2003-10-22 19:44:13,0.13042749185420413,0.12110778448822225,0.13099929493773357,0.122231888443517,0.130343571207051,0.13347657580594915,0.11441875436379992,0.11587577349283423
2003-10-22 19:54:13,0.12964677603947036,0.1205241533332474,0.13253878127337934,0.12169945345216306,0.13121167251078053,0.13255071602583252,0.113485143851062,0.11503046407969482
2003-10-22 20:04:13,0.1306384963154674,0.1225122511116539,0.130463999512162,0.12171225409351051,0.13255603751321604,0.13564427037062465,0.11374890234119772,0.11551669423002164
2003-10-22 20:14:13,0.12975690402929901,0.12079790577550603,0.13156806070392787,0.12142505043518477,0.13187684879169986,0.13419179761372915,0.11356853804050594,0.11505739867769499
2003-10-22 20:24:13,0.13000195076421017,0.12106058531036946,0.13141428719380624,0.12173896161114114,0.1312002395446929,0.13576036445322504,0.11420864494770121,0.1157973991431702
2003-10-22 20:34:13,0.12965917320555256,0.12211129260486094,0.1309378240064897,0.12244675824184052,0.1316975061147758,0.13562809597928363,0.11375100473695145,0.11553609770349858
2003-10-22 20:44:13,0.12969521980977533,0.12035236163742957,0.1320001374282179,0.1222033412958033,0.13067200133243254,0.13382796426654456,0.11445162929386336,0.11560565287184947
2003-10-22 20:54:13,0.13182113973672188,0.12281570878805989,0.1317446650546052,0.12183648612800331,0.13124041576739007,0.13424996472972758,0.11381725505055688,0.11591380675407274
2003-10-22 21:04:13,0.12949909224896267,0.12065289774580505,0.1311515361177527,0.1211971110768958,0.13166344224769805,0.13405634475663666,0.1134371089390824,0.11626955976461682
2003-10-22 21:14:13,0.12935729145653654,0.12146528624462383,0.13212753971932886,0.12181946971771301,0.13168099008053988,0.1354312265320541,0.11455977367820872,0.1176069874050788
2003-10-22 21:24:13,0.12933774056828634,0.12080716943187561,0.13109274532315338,0.12182038644272292,0.13064336139040722,0.13412312295039325,0.11426068003944456,0.11591865436758705
2003-10-22 21:34:13,0.13059349718462063,0.12156388189634325,0.13241767811223168,0.12287808781098915,0.13243726249619184,0.13430472558484174,0.11486322402071615,0.11686277570353205
2003-10-22 21:44:13,0.13101645298466616,0.1223494677368121,0.13125181082044055,0.12247235926176857,0.13223724254104485,0.13550809575749004,0.11421202685990316,0.11729008967093664
2003-10-22 21:54:13,0.12991705219559865,0.1205658151265837,0.1310159466637152,0.12091158124442544,0.1309113489661948,0.13322682640808223,0.1134020786707545,0.1149876065735391
2003-10-22 22:04:13,0.1312531499602245,0.12169012409822805,0.13155243467343813,0.12229186785076442,0.13162684564872906,0.1345823237839634,0.11502357380292526,0.1161072775387311
2003-10-22 22:14:13,0.13073622824246975,0.12159552119605467,0.13234638898761256,0.12248895030341687,0.1309764889819854,0.13395189276625724,0.11464680708814623,0.116899104173932
2003-10-22 22:24:13,0.1302959879834908,0.12008296487449611,0.1326175282872663,0.1222023681049094,0.13098718527842118,0.13427298657429293,0.11459662833582307,0.11542910831687325
2003-10-22 22:34:13,0.13051493047729834,0.12096030558462287,0.1310620997389699,0.12214377176709927,0.13179006255003722,0.13346939608536176,0.11472016133091771,0.11568030685983381
2003-10-22 22:44:13,0.13051330072485706,0.12173194883255026,0.1317889509931956,0.12210081136160746,0.13219514892863385,0.135419753522245,0.11379909144853674,0.11576991967045219
2003-10-22 22:54:13,0.13058805870455545,0.12201160269797846,0.13180320766602116,0.12322485825386113,0.1311896224066469,0.13475090676999435,0.1139757179423865,0.11622162781013877
2003-10-22 23:04:13,0.13016784737281456,0.12122187672063825,0.13152620864944503,0.12231770987685725,0.1298297713161203,0.13189986132165088,0.11193665480179939,0.11629647043902085
2003-10-22 23:14:13,0.1307777696716272,0.12108888407922154,0.13197504340089455,0.12187445059605896,0.13087037995821565,0.13440626799088667,0.11500718316819275,0.11638380890880777
2003-10-22 23:24:13,0.1323414309962037,0.12356481967518271,0.13104695516579354,0.12173480665979505,0.1305942786588999,0.13295600432800875,0.11953259742742342,0.11588181331832137
2003-10-22 23:34:13,0.13047259932554572,0.12138752528770579,0.1321999967938818,0.1225947209259281,0.13147102718029247,0.13409669306865046,0.11318523299276002,0.11574887743335312
2003-10-22 23:44:13,0.13071898877391722,0.12107894327025881,0.1317038190113889,0.12239130513973333,0.1314862673732114,0.1351271602274116,0.11429529719838892,0.11532669844992582
2003-10-22 23:54:13,0.13100222363306085,0.12242959951037699,0.13184386847545462,0.12256386108452792,0.13269724476234593,0.13482439092211365,0.1141928322173969,0.11605134465157751
2003-10-23 00:04:13,0.13169312548780635,0.12113356670818563,0.13318178520190324,0.12336684832873762,0.13245319317128076,0.13542451912736472,0.11515104269998724,0.11639964848692325
2003-10-23 00:14:13,0.13189055782770698,0.12284696506239089,0.1313176269820956,0.12250819034655357,0.13199177346751115,0.1345912394925176,0.11442198134080601,0.1342643108616394
2003-10-23 00:24:13,0.1292416994087354,0.12074332622417328,0.13173856038902848,0.12200994200692272,0.13176105988936604,0.13452351813890168,0.11449723928376479,0.11595490046708318
2003-10-23 00:34:13,0.13023483505322564,0.12117136695980112,0.13084643607484295,0.12214654760072392,0.13190864886390072,0.13520895331918234,0.1149620071970915,0.11619581849513216
2003-10-23 00:44:13,0.13118984480384605,0.12177465060735541,0.1327245491518281,0.12236135695098543,0.13289190572182064,0.13498940553401254,0.11451337925764536,0.11711060620893961
2003-10-23 00:54:13,0.13275154630195035,0.12531013628347695,0.13260550030768392,0.12190959644168878,0.1316387443780766,0.13426763203234365,0.11412876358086894,0.11734916282997232
2003-10-23 01:04:13,0.13074024951186206,0.1230037662434915,0.13200526101260734,0.12183264351972041,0.13191710304685006,0.13461336049613976,0.11470069220124565,0.11603503417803221
2003-10-23 01:14:13,0.1292101329613345,0.12067952045625488,0.13111101851013282,0.12183691056095375,0.13125933765402412,0.1332839343602696,0.11392933191474683,0.11726044355050519
2003-10-23 01:24:13,0.13037497277862684,0.1212662689447823,0.13162662083658105,0.12243952119079496,0.13201688872688383,0.1361754400620665,0.11392316007161653,0.11647528521125088
2003-10-23 01:34:13,0.12976380937287602,0.12108880322522358,0.1318140669263343,0.12176777141661634,0.13038628299069085,0.13414370456087055,0.11349995531039513,0.11552661954809448
2003-10-23 01:44:13,0.13090061756273194,0.1210907872578606,0.13238496125948068,0.12313581714647169,0.13215113287450708,0.1353892598120137,0.11326014628009037,0.11653737517419398
2003-10-23 01:54:13,0.13085418848278588,0.12212535196213195,0.13196240902756073,0.12187803126328586,0.1315821251424923,0.13344408398634477,0.11218787193501396,0.11563260044662632
2003-10-23 02:04:13,0.13078364457218036,0.12045653630067381,0.13176911109068315,0.12223084217275383,0.13164939706747575,0.13447474249813582,0.11342729222982005,0.11518344175765634
2003-10-23 02:14:13,0.13063947226043882,0.12179161574550876,0.1320077421831344,0.12270370980703955,0.13281840845857923,0.13518947879012508,0.12587764807260748,0.11662877771208432
2003-10-23 02:24:13,0.13020629734072395,0.12234082936299337,0.13219406718900323,0.12227282240059525,0.13145838132580895,0.13509059902458617,0.11146476907901079,0.10042123473626655
2003-10-23 02:34:13,0.1305257513901591,0.12328176199846973,0.1321097482966331,0.12354967974624095,0.1336480724364545,0.13546311663892044,0.11289314591960305,0.11652274111407661
2003-10-23 02:44:13,0.13029810070981984,0.12097025553722873,0.1316329074559582,0.1211313822194176,0.1322739984448313,0.13406020451459064,0.11243230233578697,0.11594365316612765
2003-10-23 02:54:13,0.12960814877965568,0.12097398930829929,0.13201849825327086,0.12279337144529381,0.12984297593000282,0.13365148948162262,0.11197674423545602,0.11521017042053419
2003-10-23 03:04:13,0.130787745775517,0.12208516590387246,0.13248858814100575,0.12243443781096883,0.13215278178044967,0.13453832181616948,0.11244057412303023,0.1157692213962185
2003-10-23 03:14:13,0.13020840308444184,0.12161314171625352,0.13188482664949078,0.12214577464323703,0.13164943248968897,0.1350757089227137,0.11250766444693737,0.11540451596363134
2003-10-23 03:24:13,0.13018881103938848,0.12139450567109392,0.13074301724911475,0.1224231595796519,0.1312233063547419,0.13456135510977493,0.11250963183968733,0.11587006227498106
2003-10-23 03:34:13,0.12944375412776618,0.1216717712653506,0.13171766895024825,0.1222754611235956,0.1309302874542785,0.13449205259981117,0.11217444890725285,0.11492227930126872
2003-10-23 03:44:13,0.13150929830918612,0.12297650750256804,0.1318885311453876,0.1222733150064803,0.13172277293843815,0.13495301560802664,0.11152794074348696,0.11503084591741554
2003-10-23 03:54:13,0.13132785507213446,0.12210256379677854,0.1327311174463309,0.12116190707060767,0.13112357180747097,0.135028714168804,0.112388570725098,0.11527628954302428
2003-10-23 04:04:13,0.1303004509956298,0.120947410219769,0.13222782153144808,0.12172528645907202,0.1312583687360549,0.13416440748846287,0.11260220666638797,0.11552817372301691
2003-10-23 04:14:13,0.1307398861031049,0.12044218990631635,0.13085583376723972,0.12200928444786109,0.1315682405223843,0.13437855093326964,0.11280868063964582,0.11586490202501223
2003-10-23 04:24:13,0.13028863749013606,0.12041492895399578,0.1311336033398712,0.12143326095857973,0.13007383273735912,0.1336153352550635,0.11303071496938587,0.11565304233979878
2003-10-23 04:34:13,0.13186468770696674,0.12137741060214886,0.13120995911799785,0.12175065977409533,0.13140646508214143,0.13297303952196088,0.1121564069594415,0.11553283908092508
2003-10-23 04:44:13,0.1303442888073302,0.12160505135504944,0.13011563086869019,0.12172217828305158,0.13201764272669333,0.13375891735167544,0.11136489812416556,0.11369337987831864
2003-10-23 04:54:13,0.13079722925737128,0.12115956288990093,0.13214842825470893,0.12150014011132913,0.1317036534669402,0.13420084787980577,0.11133013384124019,0.12030506050610712
2003-10-23 05:04:13,0.1296230962347915,0.12032102002053575,0.13093893383843414,0.12181665055467975,0.13164820809959685,0.13419837159815562,0.11131535762510596,0.11454378177473863
2003-10-23 05:14:13,0.1314226044930138,0.12272133335501469,0.13089319395611973,0.12242506016424319,0.13243805466022104,0.13366504609685226,0.11173622918003197,0.11456224246156392
2003-10-23 05:24:13,0.13038719453630332,0.12157529546903123,0.13101282744496723,0.12067543504407723,0.13105437285704497,0.13477162837929443,0.11174281612661303,0.11531291519835725
2003-10-23 05:34:13,0.13022673117968442,0.1214219056184743,0.13168323410459407,0.12176682462027331,0.13115474902498286,0.13480179451651705,0.11241716212722724,0.11493235090875992
2003-10-23 05:44:13,0.1299760291466924,0.12100067333452959,0.13084672324380836,0.1220579880583407,0.13156191388252467,0.13546478002159865,0.11207265018669423,0.11534199376700897
2003-10-23 05:54:13,0.13001299859514567,0.12049534343468565,0.13109084412926097,0.12141977578330125,0.13122205398679113,0.13418800059209995,0.11102315930228265,0.11510199736898573
2003-10-23 06:04:13,0.1305214691118521,0.12037745319152089,0.1315272314686339,0.12245750395710371,0.13130762010712918,0.13495567614283616,0.11193212813422986,0.11491168498656898
2003-10-23 06:14:13,0.13124849704645003,0.12124690754202888,0.13195292139813067,0.12285273927209582,0.13204759728088086,0.13459282966182404,0.11071436553526276,0.11494400282459752
2003-10-23 06:24:13,0.13085983979351615,0.12056864288184325,0.13205407000968714,0.12213767298689797,0.13241032314909984,0.1359379928399646,0.11187449369262592,0.11541763018231743
2003-10-23 06:34:13,0.12934985100221277,0.12109864060300711,0.1311190183851089,0.12089567444623303,0.13104997613480834,0.1352836216402263,0.11192951146979986,0.11425700126043996
2003-10-23 06:44:13,0.130748369734733,0.12067296608757191,0.13174916998296704,0.12283731341362876,0.13197389196192597,0.13509632269995778,0.11178633624003086,0.11434315927997056
2003-10-23 06:54:13,0.13067736532129354,0.12163462292142388,0.1313108277078251,0.12123757961326971,0.13114816042332053,0.1338019545272208,0.11216659718777165,0.11505991619865023
2003-10-23 07:04:13,0.13105761590407214,0.12113169100911161,0.13122824723997295,0.12132109904179333,0.13064379365416698,0.13172054126543567,0.1119447769552162,0.11506952551790235
2003-10-23 07:14:13,0.1320727681053277,0.12298765677470072,0.1319292826179633,0.12180525498756237,0.13145248104612664,0.13484812855321865,0.11159272610855023,0.11486539699461201
2003-10-23 07:24:13,0.13127452449461835,0.121671129938618,0.13147922854372862,0.12178491573856864,0.13253003109133923,0.13521945240102182,0.11224540658911822,0.11627409038528966
2003-10-23 07:34:13,0.12920671561542385,0.12063764029469355,0.12992460768391953,0.12176356651789873,0.13102385004170036,0.13371988252598352,0.11127228084477578,0.11449285842191463
2003-10-23 07:44:13,0.13106686749916158,0.12267626139804352,0.13122422511002066,0.12234089721592785,0.13247130486865516,0.13522239532009234,0.1119842630447958,0.11455681486162994
2003-10-23 07:54:13,0.12910342962824226,0.12036427671585748,0.1305289398594319,0.12144284184802664,0.1313727102687971,0.1333834084476175,0.11113582452453695,0.11422462306730931
2003-10-23 08:04:13,0.1310632278923117,0.12298032548767125,0.13107903796957412,0.122962438442152,0.13227408815112185,0.13383656008604236,0.11220565619735852,0.11561629636329336
2003-10-23 08:14:13,0.13165299580436027,0.12099976028635326,0.13117121238050278,0.12148595815649084,0.13277376160628487,0.13552084312328397,0.11170662376711125,0.1152518001607988
2003-10-23 08:24:13,0.13063814178137348,0.12064136250307751,0.1309712254191259,0.12198645798783804,0.1314509916331109,0.1341671175090038,0.11149192039294105,0.11537434555094622
2003-10-23 08:34:13,0.13026252607521874,0.12204161070669291,0.13212000413617914,0.12220623524921236,0.13188530353211533,0.13394755305740713,0.11213233555398221,0.11542697768333128
2003-10-23 08:44:13,0.13082432590406995,0.12101741630675712,0.13077841058608872,0.12255875616746476,0.13121424441872115,0.13448606411260622,0.11236057960256977,0.11530754601277683
2003-10-23 08:54:13,0.13178744352188004,0.12360369307999983,0.13271147009082027,0.12281771183882746,0.13194890600008352,0.1359745206540655,0.11208784542511963,0.1142719594512664
2003-10-23 09:04:13,0.13157868757135088,0.12197309262288314,0.13150002733951235,0.12175803402066163,0.13172564810792026,0.13460247167901018,0.11256523909880771,0.11476573161438909
2003-10-23 09:14:13,0.12971464152887371,0.12151526535719628,0.13046948264874803,0.12160620640816087,0.1312728463300873,0.13353816742887306,0.11250069713474449,0.11550787079771445
2003-10-23 09:24:13,0.13178661650804754,0.12274876532032986,0.1320597666656123,0.12140462637333418,0.13245745649875007,0.1363981379052684,0.11221105935640574,0.11571123285430214
2003-10-23 09:34:13,0.13106982430260952,0.12172301270051482,0.13161582550630913,0.12240480236244304,0.13172204560996173,0.13606597161048098,0.1119305449679449,0.11529927789276012
2003-10-23 09:44:13,0.13127210125758804,0.12198835717035189,0.13198579418148038,0.12274924487760949,0.13262207076128166,0.13476143882001798,0.11215391787186257,0.1155654097634142
2003-10-23 09:54:13,0.13036641615484285,0.12164313481921186,0.1317852075713202,0.12188600455087631,0.13193220732429,0.13624750649650424,0.11292836735352406,0.11604288988383739
2003-10-23 10:04:13,0.12946068815975678,0.12089891756735643,0.13123355723762678,0.12208011436733503,0.1316264086373036,0.13433975758243713,0.11304222617965953,0.11504279898337656
2003-10-23 10:14:13,0.1304052280849592,0.121471394865197,0.1310515455580139,0.12205355831446105,0.13096819461749962,0.13542658267447882,0.11189628371616177,0.1880874852158666
2003-10-29 14:39:46,0.15106662762739492,0.14582215431308845,0.1500946466379223,0.14113826886438025,0.15972915344750835,0.1615509264625561,0.13399212548459513,0.136957343117057
2003-10-29 14:49:46,0.15069196191603199,0.14581425734944253,0.14969718233403706,0.14114373103399175,0.1582718680869898,0.16013841536553605,0.13317250856300897,0.13640973069990495
2003-10-29 14:59:46,0.15104002665788654,0.1469102432150394,0.15048438174078935,0.1418872327440439,0.1601252563147023,0.16157752140870735,0.13390698677617965,0.13729032035111727
2003-10-29 15:09:46,0.14987621273734358,0.14524448542009602,0.1489371359741788,0.14094834517516536,0.1574359942632643,0.15927213034447676,0.13271450026649462,0.13552146755179043
2003-10-29 15:19:46,0.15128646764578418,0.14632218690940976,0.15015279422753555,0.1412619223623525,0.1569006443513258,0.1610544963921993,0.1341585310397905,0.1373051772682774
2003-10-29 15:29:46,0.15341403172504564,0.14929753331772944,0.1508082506796958,0.14275681431237802,0.15897661337988794,0.16215418265974668,0.13478196498370035,0.13762149420696324
2003-10-29 15:39:46,0.15372439496991888,0.14848973788100486,0.1501505574476854,0.14158571821108132,0.15921841472971157,0.1615619490838334,0.1334955214630657,0.23230404588566755
2003-10-29 15:49:46,0.1531340029277572,0.14788207006203397,0.14999439350168256,0.1420975716167174,0.15913214186990116,0.1617871713786245,0.13412461673058246,0.1365075258171396
