,0,1,2,3
2004-03-04 19:12:46,0.07998694165606042,0.09197996350940653,0.06991865167774762,0.05411505684116669
2004-03-04 19:22:46,0.08227952990304732,0.09302517922016487,0.06808851554784591,0.05528344719856877
2004-03-04 19:32:46,0.08018308862564429,0.09205564756252953,0.06737919164382662,0.05562729515804208
2004-03-04 19:42:46,0.07820408587042277,0.09194477416453208,0.07097479829672916,0.05427481780212154
2004-03-04 19:52:46,0.08032696958115561,0.09289870711522763,0.0698269298818545,0.05612507830956364
2004-03-04 20:02:46,0.07928061853576723,0.09300966321327808,0.07123515177207546,0.05420384163570653
2004-03-04 20:12:46,0.08188260364286745,0.09215224724179268,0.07141085512715625,0.05512187686966274
2004-03-04 20:22:46,0.07906819358798736,0.09214832650588849,0.06817359456596615,0.05554641411733961
2004-03-04 20:32:46,0.08161699997127288,0.09283106206589183,0.06877140096794099,0.05501253025700237
2004-03-04 20:42:46,0.07936258558798666,0.09145244600537074,0.07027949996713584,0.05436184701299786
2004-03-04 20:52:46,0.07947408527921733,0.09278384233532143,0.06851515369218081,0.0546020123701576
2004-03-04 21:02:46,0.0803984067248641,0.08986436763554101,0.06798500055744604,0.05521209565499696
2004-03-04 21:12:46,0.08052325490076434,0.09168506572456507,0.07164452413661256,0.055171366943873965
2004-03-04 21:22:46,0.08148893247265536,0.0917543007261417,0.06899775588314452,0.054506739649515634
2004-03-04 21:32:46,0.07999042834238215,0.09036639289628742,0.06875546544824872,0.054565310536288325
2004-03-04 21:42:46,0.07956727356771232,0.08924074896012807,0.06759060559967146,0.053813556582103315
2004-03-04 21:52:46,0.07826815256690078,0.09093082353462435,0.06970139375382071,0.053622139589838254
2004-03-04 22:02:46,0.07945289723507147,0.0898067590300356,0.06838768337974853,0.053687774836119355
2004-03-04 22:12:46,0.08178649917222273,0.09163533020555951,0.06810128019700452,0.05586809077264409
2004-03-04 22:22:46,0.08054475065604853,0.09104448659840843,0.07018980461789627,0.05496370295931804
2004-03-04 22:32:46,0.08077360679978976,0.091047729501162,0.06919122421996925,0.05404259324697196
2004-03-04 22:42:46,0.08035427197030734,0.09041249773708257,0.0674953064110307,0.05421114538180869
2004-03-04 22:52:46,0.08110532915719026,0.09190273898678489,0.06902688657238178,0.055125328532293134
2004-03-04 23:02:46,0.07948165427246094,0.08948277624489731,0.06704339772545223,0.054127238946725324
2004-03-04 23:12:46,0.08053221994421254,0.09200484072764965,0.06924058461297647,0.05449791603977489
2004-03-04 23:22:46,0.07943445479773945,0.0915123346758357,0.06734911590550095,0.05519021261363556
2004-03-04 23:32:46,0.07885669340413361,0.08972908424802005,0.06917679506904191,0.05350345966662948
2004-03-04 23:42:46,0.08157988508373797,0.091144938019339,0.07059323172548153,0.055018180588983834
2004-03-04 23:52:46,0.07949016027377605,0.0899128457998963,0.06899077820207267,0.05413157943369945
2004-03-05 00:02:46,0.08018510526282942,0.09050301078246756,0.06794787823004222,0.055126016358650456
2004-03-05 00:12:46,0.08097328078317596,0.09195520860011602,0.06995193881398247,0.055371031421314415
2004-03-05 00:22:46,0.07883429511471945,0.08886848703939616,0.06705944918566087,0.05421582951255888
2004-03-05 00:32:46,0.07994850355610413,0.09063469281342469,0.0678769625500562,0.05390401066108041
2004-03-05 00:42:46,0.08030683594688434,0.09066427382045261,0.0699705399351146,0.0550137826819321
2004-03-05 00:52:46,0.07917940171003404,0.09144807503314084,0.06916830846029529,0.05449674181007037
2004-03-05 01:02:46,0.0780442501138226,0.08800545996938523,0.06713138158619682,0.05316327772386354
2004-03-05 01:12:46,0.0809916781905999,0.09031252820954133,0.06785999811888124,0.05556247284008234
2004-03-05 01:22:46,0.08041138519323468,0.08958813911261693,0.0690952574160662,0.053515500870674214
2004-03-05 01:32:46,0.08002918006330297,0.09078499102516467,0.06775161339216988,0.05462247098619332
2004-03-05 01:42:46,0.07955615866764963,0.08980255264656432,0.06746048283240819,0.05484824604527371
2004-03-05 01:52:46,0.08004025520477048,0.0889468620292851,0.06709315923558623,0.05305660993326124
2004-03-05 02:02:46,0.08032055935737266,0.09038370900909595,0.06817282278369573,0.0557089379355462
2004-03-05 02:12:46,0.07756568141482646,0.08749925086702258,0.0666270616199191,0.0543155773464451
2004-03-05 02:22:46,0.08092242724011171,0.0906328022785877,0.06755666888556316,0.05534948691225842
2004-03-05 02:32:46,0.07804773286834768,0.088457342821818,0.06744777356079673,0.053088168461045686
2004-03-05 02:42:46,0.07927226899412017,0.08898013336689779,0.06592153896324168,0.05390427970646112
2004-03-05 02:52:46,0.07926280289917687,0.08877416480339237,0.06737562161789583,0.05393491537436817
2004-03-05 03:02:46,0.07769565449419681,0.08843510839533347,0.06774848571925293,0.05403790494331391
2004-03-05 03:12:46,0.07836073914734812,0.08916665611714636,0.0688567630736978,0.05287261718628415
2004-03-05 03:22:46,0.07902023796291188,0.09022759336491273,0.06791790657332136,0.05350020228114328
2004-03-05 03:32:46,0.07906178846221161,0.08894317661540312,0.06781903965519503,0.05326833994806207
2004-03-05 03:42:46,0.07876909477401745,0.08912620240465725,0.06853376216488107,0.053602334047525825
2004-03-05 03:52:46,0.07790970457206954,0.08867596918618337,0.07008724829909761,0.05382484211398252
2004-03-05 04:02:46,0.07781786208296297,0.08776908246367542,0.06618018868132071,0.0523371853070785
2004-03-05 04:12:46,0.08109622605741833,0.08962706179261064,0.06925216880307705,0.05435361797436908
2004-03-05 04:22:46,0.07797572589466695,0.08655955363789997,0.06741716599802047,0.05326300134127313
2004-03-05 04:32:46,0.08066090836210374,0.08842012945553872,0.06710007808874444,0.05396176845424641
2004-03-05 04:42:46,0.07702826989492888,0.08743613519690134,0.06782839808298032,0.052201766399755586
2004-03-05 04:52:46,0.078939174873775,0.08824634968831388,0.06911552685570463,0.05316723861070253
2004-03-05 05:02:46,0.07870650575738658,0.08904149242027727,0.06765487483521929,0.053577818597223555
2004-03-05 05:12:46,0.0797994424980474,0.08837504589945815,0.06643633795836751,0.05362540778015465
2004-03-05 05:22:46,0.07780080263637267,0.08922786227858971,0.06998756385731938,0.05279514245412457
2004-03-05 05:32:46,0.08012546591197894,0.0891567502741067,0.06715927109294029,0.05372054693455205
2004-03-05 05:42:46,0.0763782114425524,0.08782232561823872,0.06724416715600479,0.05258115972777966
2004-03-05 05:52:46,0.07876110360443364,0.08743351760610235,0.06805143856622117,0.053386253338383226
2004-03-05 06:02:46,0.07857677261624393,0.08680672154063887,0.06712398546916673,0.05290073319563144
2004-03-05 06:12:46,0.07666805191908577,0.08803277359604796,0.06881804797249388,0.053295024502302384
2004-03-05 06:22:46,0.07944389582969139,0.08901444004020183,0.06703664420008412,0.05438930720391628
2004-03-05 06:32:46,0.07903782686221404,0.08764062078757678,0.06831223466089693,0.053531624266604586
2004-03-05 06:42:46,0.07892348169393879,0.08794407129400719,0.06729896500654156,0.052881859267631115
2004-03-05 06:52:46,0.07863608906626697,0.0875125714881311,0.06786515801100722,0.05348766328361324
2004-03-05 07:02:46,0.07775010710124829,0.08822202524631506,0.06664913892994809,0.05388500649981071
2004-03-05 07:12:46,0.08064492928489789,0.08833031663123167,0.06680957939122607,0.054794420669897
2004-03-05 07:22:46,0.07702840206916138,0.08620151538658755,0.06614794636377556,0.05273929858201191
2004-03-05 07:32:46,0.07617774402026996,0.08802671844010744,0.06857638615673256,0.052267583063209416
2004-03-05 07:42:46,0.07875886791565279,0.08833108863693531,0.06772936481861717,0.053512283912369535
2004-03-05 07:52:46,0.0771625719053733,0.08703727663366354,0.06504710024479463,0.052586796912644486
2004-03-05 08:02:46,0.07660129047876964,0.08808109702045482,0.06804749765140522,0.05292641108631919
2004-03-05 08:12:46,0.0770805789112613,0.08724404291173773,0.06498512227048277,0.052221431277420356
2004-03-05 08:22:46,0.07595707871247763,0.08671722461413059,0.06657998629415912,0.05180216906614074
2004-03-05 08:32:46,0.07619113028687347,0.08654022790275748,0.06445975725736941,0.05166379687569116
2004-03-05 08:42:46,0.07679011628510556,0.08887402991328233,0.06791685795667209,0.05233839492550469
2004-03-05 08:52:46,0.07755806143275937,0.08760936981721487,0.06721109372479799,0.05306012738416052
2004-03-05 09:02:46,0.07483792015208648,0.08694900263393529,0.06619727489169089,0.051377418605222436
2004-03-05 09:12:46,0.07606654965595164,0.08690574366320317,0.06493961594006607,0.05148321438437794
2004-03-05 09:22:46,0.07575931044303814,0.08874486743837702,0.06748838502575419,0.0514850330518588
2004-03-05 09:32:46,0.07408558107953779,0.08597946999833386,0.06570920999626996,0.051316507144038306
2004-03-05 09:42:46,0.07439156167509456,0.08684412780553118,0.06660774049099026,0.05078975486433901
2004-03-05 09:52:46,0.0749934795414187,0.08736102801747657,0.06527832960060398,0.05220923003983687
2004-03-05 10:02:46,0.07388171054915833,0.08777916576544607,0.06640020119021832,0.05137042488398714
2004-03-05 10:12:46,0.07605568621500329,0.08694296551140061,0.06654793877853515,0.0522265360233034
2004-03-05 10:22:46,0.07666180550612003,0.08657603132315521,0.067641810459164,0.05258033134823022
2004-03-05 10:32:46,0.07611186931881041,0.08572579716984435,0.06473520155696685,0.05204022031558526
2004-03-05 10:42:46,0.07566034571986138,0.08733986749321922,0.06556458629715589,0.05122182422672138
2004-03-05 10:52:46,0.07671733213718132,0.08731574518602299,0.06803445268599452,0.051766347883371915
2004-03-05 11:02:46,0.07447252703561537,0.08607847116671136,0.06473553232173025,0.05165710896939105
2004-03-05 11:12:46,0.07556592450138688,0.08607151689613583,0.06662160134307711,0.05140161934238155
2004-03-05 11:22:46,0.07598371263738982,0.08788928346924745,0.0683809376537495,0.05257437536079123
2004-03-05 11:32:46,0.07547348627967028,0.0853403771932793,0.06698690522012687,0.05112490055549658
2004-03-05 11:42:46,0.07544402733038011,0.08762990552210795,0.06619290084349132,0.051511472114115026
2004-03-05 11:52:46,0.07660222148822131,0.08735025944768235,0.06668718778519592,0.052968081032652624
2004-03-05 12:02:46,0.07654023030931842,0.08686927090771787,0.06555428197269283,0.05236550767315149
2004-03-05 12:12:46,0.07706762560854788,0.08662269947907557,0.06854545512242465,0.05234008825104197
2004-03-05 12:22:46,0.07425117851992145,0.0854759323807481,0.06609821127582773,0.05063160091948992
2004-03-05 12:32:46,0.07742858547667265,0.08717137979600771,0.06561104941369456,0.05205794877598637
2004-03-05 12:42:46,0.07701732115060032,0.08784000788759448,0.06492961252574436,0.052480661533110255
2004-03-05 12:52:46,0.07717720526015537,0.08662944406568612,0.06512158768545907,0.052661968941555976
2004-03-05 13:02:46,0.07682888850740117,0.08662706844149197,0.06552297286930382,0.0517181985299428
2004-03-05 13:12:46,0.07871383435045139,0.08629222566582596,0.06442584789845937,0.05302108782078043
2004-03-05 13:22:46,0.07650298027857144,0.08667281671370643,0.06721584502738362,0.051566744204638276
2004-03-05 13:32:46,0.0797958966753734,0.08894360648757367,0.06862412065050759,0.05268580577890768
2004-03-05 13:42:46,0.07688219664998293,0.08665931883470786,0.06719352624499461,0.05239836823416549
2004-03-05 13:52:46,0.07710048659670637,0.08631581654906907,0.06626841891044245,0.05276966996547403
2004-03-05 14:02:46,0.07707227201801721,0.08605265326384053,0.06822310037928918,0.0516126086357209
2004-03-05 14:12:46,0.07737896310274518,0.08680693642297901,0.067266595809963,0.05175299440896583
2004-03-05 14:22:46,0.07657221472297523,0.08803752684572624,0.06503336446079414,0.051742224307219406
2004-03-05 14:32:46,0.07583414932610419,0.08534504209253088,0.06573772589532559,0.05119832106130111
2004-03-05 14:42:46,0.076123667056746,0.08673585279213034,0.06668329036517665,0.0515828954904915
2004-03-05 14:52:46,0.07815757496081902,0.08599188438388589,0.06569399338325381,0.05310935505092756
2004-03-05 15:02:46,0.07597216633170135,0.08606378249278655,0.06666726479703032,0.051742803752058406
2004-03-05 15:12:46,0.07610425359277126,0.08439880658317216,0.06656034227692705,0.05232803179248159
2004-03-05 15:22:46,0.07852859928279406,0.08707607722426886,0.06879103221772272,0.05264479543182678
2004-03-05 15:32:46,0.07889060325289411,0.08613304255950584,0.0652082088654684,0.051582336022333974
2004-03-05 15:42:46,0.07708325920110602,0.0869987410617836,0.06670143074420072,0.05265087654092161
2004-03-05 15:52:46,0.07679252947159403,0.086861264898754,0.06578832433145519,0.052517167976501584
2004-03-05 16:02:46,0.0773331992247134,0.0867289016868766,0.06662107214883638,0.05265428013434091
2004-03-05 16:12:46,0.07645327064880904,0.08581422325089189,0.06431977760154677,0.05148665059234504
2004-03-05 16:22:46,0.07722679256019385,0.08498985557443894,0.06685340275436177,0.05174053878420072
2004-03-05 16:32:46,0.07753545079627859,0.08758184915707448,0.06685657412685522,0.05230919393477558
2004-03-05 16:42:46,0.07970379419649268,0.08723271048524442,0.06752856857369326,0.05251341656084209
2004-03-05 16:52:46,0.07840598890796276,0.087460392352653,0.0673472358618478,0.052841664581076635
2004-03-05 17:02:46,0.07814076684007897,0.08664995926258155,0.06618060592954125,0.05177615289205241
2004-03-05 17:12:46,0.07760514149352346,0.08606288518324696,0.0683213915232615,0.052388521224702826
2004-03-05 17:22:46,0.07651180530093206,0.08589954665669644,0.06411285766897579,0.0522678427815102
2004-03-05 17:32:46,0.07808850204147597,0.08642929423238896,0.06521052386295917,0.052551970049948375
2004-03-05 17:42:46,0.07719603610061809,0.08579508620108027,0.06659225953320536,0.05309647636641645
2004-03-05 17:52:46,0.07897632447221127,0.08600224759354924,0.06693481417834303,0.052879313885523895
2004-03-05 18:02:46,0.07871927622530588,0.08690471008070076,0.06490844028623412,0.05302331006016886
2004-03-05 18:12:46,0.0780836784662108,0.08688846163822736,0.06697724840785353,0.05261478259414434
2004-03-05 18:22:46,0.07671289879317568,0.08523412432821469,0.06593187328329349,0.05119597382342955
2004-03-05 18:32:46,0.07767244801173546,0.08669210556922576,0.06537926030561438,0.05320962068630767
2004-03-05 18:42:46,0.0778138359552315,0.08626429527384841,0.0666983764536573,0.05279485896987607
2004-03-05 18:52:46,0.07658497956311248,0.08634797254094467,0.06742517740845731,0.05284595311361459
2004-03-05 19:02:46,0.0778823790974292,0.08665716463640745,0.0657513004243679,0.05309087950298717
2004-03-05 19:12:46,0.07802534955764351,0.08641926560240572,0.06645261945442854,0.0530890776757824
2004-03-05 19:22:46,0.07696951421480336,0.08603614373171332,0.06669458548337678,0.05170785322427095
2004-03-05 19:32:46,0.07755779196374607,0.08679386475848871,0.06821115744581425,0.05240431860102278
2004-03-05 19:42:46,0.07799321821168792,0.08586575383711322,0.06509951964778228,0.052564576186454735
2004-03-05 19:52:46,0.07859606213702094,0.08589789526272994,0.06839313045883824,0.05303235369659278
2004-03-05 20:02:46,0.07857235873639191,0.08641874689235007,0.06738431878621422,0.05232747889131906
2004-03-05 20:12:46,0.07906950901097763,0.08636520327841045,0.06747461213217039,0.05280597290970201
2004-03-05 20:22:46,0.07890774052785128,0.08713928165272804,0.06680044957543071,0.052938143557482845
2004-03-05 20:32:46,0.07773569968689309,0.08661953895364159,0.06578090822650492,0.05232246145447397
2004-03-05 20:42:46,0.07553816586773379,0.08645212671409146,0.06657596304532787,0.051583329997107664
2004-03-05 20:52:46,0.07675914954848198,0.08458120721701605,0.06696590908907295,0.05199699495875185
2004-03-05 21:02:46,0.07694286105530738,0.08572364201281583,0.06578116692465136,0.051458320398353845
2004-03-05 21:12:46,0.0753042477097475,0.08531728066916053,0.06497723085298975,0.051126519461390574
2004-03-05 21:22:46,0.07726336593882692,0.08572850734459228,0.06605795264812495,0.05240868205352646
2004-03-05 21:32:46,0.0769316031045001,0.08408929957632816,0.06493726722192482,0.052607864725979
2004-03-05 21:42:46,0.07760662423028164,0.0863883909985668,0.06651036934150094,0.053043581737594866
2004-03-05 21:52:46,0.08073983250392192,0.08717142320892073,0.06655791062357287,0.05302172236112978
2004-03-05 22:02:46,0.07854891642844984,0.08627470047237898,0.06757699010954282,0.05223341044258173
2004-03-05 22:12:46,0.07881202831682782,0.0859275924831977,0.06644193766454415,0.05283704623423354
2004-03-05 22:22:46,0.07755258089110403,0.08384732258435956,0.06442702836909288,0.05154859199613528
2004-03-05 22:32:46,0.07822280340793679,0.0857312920481884,0.06605170087762752,0.05214777417197557
2004-03-05 22:42:46,0.07770220616816846,0.08521569677188119,0.06650784298395078,0.05232371854185227
2004-03-05 22:52:46,0.07665106337730052,0.08421854903848998,0.06587596085719238,0.05176037323204841
2004-03-05 23:02:46,0.07827558988643234,0.08665762247141935,0.0656591726975309,0.05253005157686316
2004-03-05 23:12:46,0.07927247134485438,0.08556884650138002,0.06837784233741831,0.05147870466547177
2004-03-05 23:22:46,0.07836021725732807,0.0847607485303796,0.06636378280027362,0.05190472421203224
2004-03-05 23:32:46,0.0782426395271017,0.08558862149549151,0.06644820269053764,0.052155722557340675
2004-03-05 23:42:46,0.07620665278316896,0.08597033375559922,0.06368255411506432,0.051793136898027135
2004-03-05 23:52:46,0.07646464787806175,0.08598817283483814,0.06929706104916895,0.052147543820210605
2004-03-06 00:02:46,0.07792420702284163,0.08671596269681196,0.06716812604287199,0.05205101975609411
2004-03-06 00:12:46,0.07460000044510383,0.08465031462090518,0.06567775690697465,0.052021934827610604
2004-03-06 00:22:46,0.07957777974075544,0.08703813163893873,0.06659969673691829,0.052763050971579385
2004-03-06 00:32:46,0.07742803586131247,0.08604708839331998,0.06780898502499233,0.05259714526867947
2004-03-06 00:42:46,0.07732146004825154,0.08650251240611989,0.06843415453920275,0.05214330413599673
2004-03-06 00:52:46,0.07534341223410625,0.08568462478506202,0.06886074170477859,0.05197633388518984
2004-03-06 01:02:46,0.07500631970379291,0.08508197246294574,0.064840154736801,0.050849838154452376
2004-03-06 01:12:46,0.07723267746922848,0.08546473260111453,0.06473754780048047,0.05232894628284805
2004-03-06 01:22:46,0.07621360796322023,0.08641324600099194,0.06753500718999116,0.05194478140723176
2004-03-06 01:32:46,0.07558211001464132,0.08495926760633414,0.06775966741325894,0.052227527087476855
2004-03-06 01:42:46,0.07334881415214732,0.0848858492488896,0.06603843765425432,0.05148678668915349
2004-03-06 01:52:46,0.07579603465277986,0.08539638262329842,0.06783723515273625,0.051658411078242324
2004-03-06 02:02:46,0.07628126626881214,0.08654073064995915,0.06579982799467722,0.05167928949155239
2004-03-06 02:12:46,0.07591764738216135,0.0849628525463231,0.0658430385676325,0.0512728092825733
2004-03-06 02:22:46,0.07607706815356857,0.0857895771947369,0.06617544308166025,0.051289272581196706
2004-03-06 02:32:46,0.07378279954611873,0.08511349566257698,0.06620800832398464,0.05161896412082555
2004-03-06 02:42:46,0.07604842700647199,0.08597609726682999,0.06642400870960267,0.051385919000414546
2004-03-06 02:52:46,0.07399986934527869,0.08520661502779207,0.06395207780272587,0.05134737726514739
2004-03-06 03:02:46,0.07499105469384934,0.08421835103414628,0.06557252357087906,0.05104094135322497
2004-03-06 03:12:46,0.07809887920672329,0.08603015947488636,0.06671339801333806,0.05222501386170347
2004-03-06 03:22:46,0.0755544164636357,0.08480599616303293,0.06559665977413863,0.05063226685231304
2004-03-06 03:32:46,0.07569326382825668,0.08446773572688622,0.06376686097972044,0.05093510221764332
2004-03-06 03:42:46,0.07344768332393879,0.08439608205910447,0.06415362409669827,0.050201915656309964
2004-03-06 03:52:46,0.0757506369091263,0.08557508641430155,0.0673798833778879,0.05139312724483982
2004-03-06 04:02:46,0.07393989955054182,0.08354805914808251,0.06546147267295427,0.0501066395395226
2004-03-06 04:12:46,0.07641934573239996,0.0862239876920468,0.06769363012824361,0.051273005469710545
2004-03-06 04:22:46,0.07323132155280239,0.08465366893550107,0.06354725582844892,0.05090040052851817
2004-03-06 04:32:46,0.0756795794778153,0.08562311223892738,0.06448714351931875,0.05162656876711976
2004-03-06 04:42:46,0.07373780495832696,0.0849786394257423,0.06505046176851992,0.05057687721492803
2004-03-06 04:52:46,0.07484358479959119,0.08579293648420902,0.06513069980457784,0.05189247767941872
2004-03-06 05:02:46,0.07455342771897003,0.0854143490062583,0.0672766872264983,0.05077669656167571
2004-03-06 05:12:46,0.0737786753352573,0.08522848510088299,0.0663335157318024,0.04979997099584567
2004-03-06 05:22:46,0.07489676016906507,0.08458547177992351,0.06305920668724596,0.05111100116568067
2004-03-06 05:32:46,0.07329554439370865,0.08555960277623952,0.06588806656956332,0.05032461013338699
2004-03-06 05:42:46,0.07347105018039478,0.08466487046026365,0.06315994282652955,0.050477625956489205
2004-03-06 05:52:46,0.07435092213316428,0.08339662300330797,0.06337741909262577,0.050577484492554683
2004-03-06 06:02:46,0.07297903967206347,0.08647282741049499,0.06518573904791905,0.051211725723744966
2004-03-06 06:12:46,0.07398671558932382,0.08529367352102996,0.06436369427616799,0.05042348614947776
2004-03-06 06:22:46,0.07425434860354933,0.0853359457891726,0.06514276598333067,0.05125839223531634
2004-03-06 06:32:46,0.07410016277148047,0.08400793138608013,0.06424015944752967,0.05136806982540587
2004-03-06 06:42:46,0.07409667470938508,0.08549872618528086,0.06510992444207396,0.05051389604879066
2004-03-06 06:52:46,0.0750433196833217,0.08633547389932239,0.06599020986655775,0.051314589723699885
2004-03-06 07:02:46,0.07357326115558706,0.08574333261453095,0.06684478881913693,0.050345090195977944
2004-03-06 07:12:46,0.0729556494285011,0.08421491096051405,0.0654783422318459,0.05049734821615987
2004-03-06 07:22:46,0.0745519464819941,0.08494190314852662,0.06586604293632975,0.05042337236140488
2004-03-06 07:32:46,0.07204163699426545,0.0852215981259904,0.06556515492626329,0.05004617770934751
2004-03-06 07:42:46,0.07484625418623977,0.08561749578076165,0.06374642016836285,0.05079063792496837
2004-03-06 07:52:46,0.07383247448639137,0.0859137669431326,0.06963702779708601,0.05046073576357617
2004-03-06 08:02:46,0.07373889429905953,0.08473802907181135,0.06440732626757108,0.05093395993655025
2004-03-06 08:12:46,0.07547947133685216,0.08638255183194736,0.0643041369008223,0.051433221161756665
2004-03-06 08:22:46,0.07422948541322473,0.08408882601556993,0.06408559757537265,0.05134930154423253
2004-03-06 08:32:46,0.07538969999654865,0.0858872437194392,0.06473139066291667,0.04992181885168863
2004-03-06 08:42:46,0.07399379034631848,0.08536795264177852,0.064809659446838,0.050984073022254425
